1	12190526	12196860
1	12196941	12209749
1	12210495	12210866
1	12233680	12234317
1	12234855	12237217
1	12240966	12242896
1	12242997	12247404
1	12248352	12250955
1	12251076	12252748
1	12253243	12254859
1	12254990	12255417
1	12256254	12259234
1	12259325	12259930
1	12260203	12265982
1	12266315	12273868
1	12273953	12280373
1	12280570	12280839
1	12280935	12285203
1	12286073	12287179
1	12288040	12289487
1	12290304	12290715
1	12290866	12292217
1	12292509	12295213
1	12295385	12296358
1	12296507	12298726
1	12299087	12299837
1	12299921	12302791
1	12302924	12305930
1	12306041	12309187
1	12309272	12310559
1	12310784	12313252
1	12313329	12321329
1	12321570	12325279
1	12326810	12328206
1	12328462	12331636
1	12331771	12337075
1	12337185	12338600
1	12339286	12340103
1	12341556	12343076
1	12345855	12348294
1	12348410	12350596
1	12350746	12352339
1	12352549	12352893
1	12353725	12354516
1	12354735	12359551
1	12359774	12360512
1	12361870	12363887
1	12364005	12364809
1	12367591	12371338
1	12371764	12372564
1	12373759	12374349
1	12374745	12375266
1	12378340	12380954
1	12381207	12381754
1	12382167	12387586
1	12387841	12388505
1	12388854	12391542
1	12392783	12394151
1	12394433	12395145
1	12399599	12404063
1	12404211	12406243
1	12407506	12407847
1	12409603	12410436
1	12413936	12418360
1	12418693	12420256
1	12421562	12422108
1	12422925	12423291
1	12427348	12429088
1	12429363	12429874
1	12429962	12430933
1	12433349	12433793
1	12435690	12436525
1	12438328	12439366
1	12439767	12440346
1	12441065	12441745
1	12449827	12451524
1	12453634	12454353
1	12455904	12456595
1	12456679	12458020
1	12458637	12459396
1	12460033	12460537
1	12460786	12461740
1	12461967	12462294
1	12462421	12463579
1	12463793	12464285
1	12464598	12465502
1	12465582	12466001
1	12476315	12476702
1	12477424	12477879
1	12479364	12480586
1	12480776	12481321
1	12485250	12486186
1	12490781	12491236
1	12491487	12492024
1	12493542	12494123
1	12496875	12499035
1	12499235	12500086
1	12504353	12505156
1	12505432	12506174
1	12506639	12508439
1	12508807	12509755
1	12510935	12511943
1	12512089	12512772
1	13742033	13743248
1	13754606	13755069
1	13769556	13770126
1	13773160	13785754
1	13786029	13790701
1	13791173	13792173
1	13792265	13793475
1	13793893	13796872
1	13797872	13798763
1	13798860	13799374
1	13799954	13800283
1	13801608	13802436
1	13803487	13804525
1	13806170	13806947
1	13808506	13809131
1	13809260	13810319
1	13814697	13815250
1	13815825	13818098
1	13818753	13819321
1	13819589	13821028
1	13821541	13823870
1	13824681	13825050
1	15411980	15415090
1	15415180	15416300
1	15416522	15417494
1	15418687	15422069
1	15422161	15422804
1	15422953	15424138
1	15424252	15433202
1	15486811	15487260
1	15490198	15490810
1	15491001	15494515
1	15494927	15495830
1	15496715	15497221
1	15498928	15499331
1	15499795	15501252
1	15502001	15506280
1	15506430	15508001
1	15510552	15510969
1	15511521	15512808
1	15516533	15518357
1	15533953	15535736
1	15536366	15537484
1	15537591	15538702
1	15539543	15540192
1	15540408	15544108
1	15544212	15545016
1	15545175	15548668
1	15549025	15549669
1	15549895	15551254
1	15553947	15554270
1	15558891	15559970
1	15560069	15561814
1	15561949	15563132
1	15564019	15564344
1	15564895	15569542
1	15569766	15570263
1	15570392	15571079
1	15574835	15575361
1	15626658	15627969
1	15630162	15630782
1	15630976	15631720
1	15633055	15633633
1	15633780	15634481
1	15634670	15635216
1	15635307	15635893
1	15636193	15637699
1	15649498	15650700
1	15651090	15652005
1	15653595	15654357
1	15659407	15661782
1	15661906	15662792
1	15693525	15694066
1	15701891	15702358
1	15705390	15706408
1	15706572	15707193
1	15715826	15716132
1	15716211	15717361
1	15717493	15724381
1	15724595	15735694
1	15854242	15854825
1	15872769	15874542
1	15876010	15877209
1	15881853	15882255
1	15882386	15882812
1	15889809	15890499
1	15894917	15895436
1	15904951	15906116
1	15909304	15913520
1	15913604	15914104
1	15914296	15915427
1	15916103	15918065
1	15918235	15918975
1	15919207	15925535
1	15925613	15936459
1	15936655	15948783
1	15968230	15970208
1	15971924	15974012
1	16245568	16246061
1	16246900	16247423
1	16247918	16248555
1	16250582	16257058
1	16285962	16286921
1	16288580	16289252
1	16290036	16290622
1	16294292	16294530
1	16300514	16301667
1	16301898	16303046
1	16303135	16303598
1	16303698	16306339
1	16306826	16307558
1	16307857	16310113
1	16311653	16313187
1	16313320	16315825
1	16325780	16326563
1	16372594	16373378
1	16392727	16400752
1	16443139	16460874
1	16461134	16463441
1	16463623	16464375
1	16464839	16466194
1	16468599	16469003
1	16474184	16474790
1	16475576	16476168
1	16565333	16565686
1	16566742	16567123
1	16587643	16588477
1	16617040	16617625
1	16617859	16619110
1	16619742	16620676
1	16621625	16628108
1	16628210	16629179
1	16629258	16634766
1	16634868	16635266
1	16636559	16636827
1	16639087	16639946
1	16984469	16985500
1	16985735	16994149
1	16994334	16999259
1	16999454	17001050
1	17001430	17003485
1	17003811	17006134
1	17017927	17025263
1	17025459	17029016
1	17029211	17030571
1	17031431	17033336
1	17033527	17033934
1	17034183	17034583
1	17035992	17036502
1	17036887	17037159
1	17037374	17038160
1	17038289	17039031
1	17039205	17039941
1	17040316	17041199
1	17041358	17042818
1	17043083	17044996
1	17049722	17050609
1	17051300	17051750
1	17067830	17076246
1	17076438	17097854
1	17099353	17100232
1	17100405	17104367
1	17104607	17106371
1	17106806	17107882
1	17108167	17108706
1	17108873	17109337
1	17109433	17110567
1	17110749	17111009
1	17111178	17113214
1	17113356	17117223
1	17313620	17316432
1	17316765	17318699
1	17318925	17322847
1	17326943	17329003
1	17329137	17349738
1	17350934	17351450
1	17351567	17358315
1	17358601	17364527
1	17407826	17408724
1	17408932	17414466
1	17414596	17415641
1	17415781	17416972
1	17417138	17417614
1	17418325	17419448
1	17422133	17424489
1	17424718	17425768
1	17427006	17427806
1	17427914	17429120
1	18871528	18874594
1	18875722	18877161
1	18877244	18880680
1	18880773	18883920
1	18884612	18885990
1	18886078	18887350
1	18887698	18890104
1	18896918	18898169
1	19072164	19079585
1	19083548	19085477
1	19085622	19086783
1	19087473	19118258
1	19118450	19120939
1	19121019	19123445
1	19123674	19124478
1	19125051	19126969
1	19127063	19129132
1	19129552	19131171
1	19131440	19131872
1	19131979	19132550
1	19134681	19143089
1	19143322	19168937
1	19169037	19180094
1	19180745	19188015
1	19188300	19190179
1	19190345	19195268
1	19195347	19201139
1	19201250	19202201
1	19219020	19219826
1	19222122	19224927
1	19225957	19226430
1	19226637	19227084
1	19227188	19227636
1	19228325	19228595
1	19228760	19234802
1	19234901	19236266
1	19236782	19238256
1	19238712	19240611
1	19241794	19245334
1	19256861	19258028
1	19259386	19259856
1	19303287	19304047
1	19304573	19306165
1	19306395	19308642
1	19317334	19319579
1	19319690	19320273
1	19322140	19322584
1	19323472	19331837
1	19331943	19332686
1	19333405	19334032
1	19337252	19341735
1	19341834	19346173
1	19348578	19351130
1	19351218	19357958
1	19358587	19359015
1	19359397	19360204
1	19363952	19364772
1	19364877	19365723
1	19372117	19373299
1	19373740	19379060
1	19379208	19381621
1	19381799	19383063
1	19383538	19385981
1	19394726	19396521
1	19397630	19398838
1	19399035	19399485
1	19401341	19402320
1	19402493	19402934
1	19403157	19404156
1	19405849	19406555
1	19407562	19408652
1	19412563	19413508
1	19413806	19414487
1	19415075	19416743
1	19416879	19418103
1	19418182	19420241
1	19427083	19427716
1	19432834	19433367
1	19437422	19439092
1	19439937	19440810
1	19447515	19448455
1	19448559	19449651
1	19456494	19456912
1	19460719	19461545
1	19466033	19466728
1	19470758	19471746
1	19479884	19481728
1	19481875	19483185
1	19483442	19484137
1	19614615	19615044
1	19615622	19616789
1	19617097	19617860
1	19623046	19623417
1	19623571	19628253
1	19628800	19629879
1	19630036	19630426
1	19682355	19683086
1	19688402	19689063
1	19694313	19694862
1	19696786	19697073
1	19700561	19701085
1	19724859	19725635
1	19726606	19727577
1	19733368	19733952
1	19734722	19735172
1	19736371	19736918
1	19744804	19746181
1	19746277	19746775
1	19753846	19755066
1	19779177	19780105
1	19780194	19780830
1	19785495	19785984
1	19890459	19891445
1	19891566	19892821
1	19892956	19894015
1	19895300	19895876
1	19896418	19896947
1	19898934	19899905
1	19903240	19904078
1	19904207	19905432
1	19905512	19909612
1	19909863	19911221
1	19911572	19912809
1	19912981	19914470
1	19914558	19915017
1	20497031	20503367
1	20504089	20505130
1	20591419	20591680
1	20591945	20595816
1	20601203	20603107
1	20604839	20605479
1	20606140	20610209
1	20610378	20620534
1	20620744	20621541
1	20622103	20622779
1	20636390	20646805
1	20647073	20655143
1	20655252	20658039
1	20735280	20736447
1	20736990	20738320
1	20738891	20741336
1	20742011	20749165
1	20749380	20750480
1	20752357	20759894
1	20759996	20776741
1	20778172	20779137
1	20801223	20801817
1	20802053	20802713
1	20804770	20807654
1	20807846	20808792
1	20809014	20810139
1	20810342	20813308
1	20817764	20818600
1	20820125	20820775
1	20823467	20825171
1	20828671	20829209
1	20839335	20841001
1	20842916	20844301
1	20845794	20846344
1	20846540	20848997
1	20849079	20849446
1	20849767	20850469
1	20850721	20852883
1	20853054	20854346
1	20854820	20855082
1	20855230	20856951
1	20857227	20859139
1	20859222	20859566
1	20861534	20862243
1	20862373	20863268
1	20863575	20865447
1	20865660	20866576
1	20877814	20879993
1	20884639	20885655
1	20889973	20891422
1	20891722	20894592
1	20895327	20895980
1	20898821	20899710
1	20930152	20930472
1	20940018	20942367
1	20968810	20969679
1	20970444	20971331
1	20971526	20973226
1	20979304	20980420
1	21085391	21086127
1	21086292	21086887
1	21087771	21088413
1	21103099	21103366
1	21125884	21126219
1	21133388	21133990
1	21134471	21135780
1	21137255	21137524
1	21145728	21146766
1	21147166	21147836
1	21148129	21149089
1	21159582	21160055
1	21162037	21162378
1	21166323	21167694
1	21168978	21169463
1	21169610	21170084
1	21170298	21170827
1	21172391	21172755
1	21216692	21228780
1	21228888	21261599
1	21262303	21280150
1	21281306	21281872
1	21282022	21282367
1	21282988	21284441
1	21285300	21285602
1	21286156	21286728
1	21288313	21288655
1	21330789	21331257
1	21339832	21340669
1	21478539	21478815
1	21560973	21562618
1	21562790	21566175
1	21567240	21569128
1	21569229	21569626
1	21570281	21571366
1	21572139	21573241
1	21577099	21577917
1	21675901	21676423
1	21677001	21682393
1	21683658	21685181
1	21685413	21691155
1	21691530	21694497
1	21694665	21695743
1	21696164	21697319
1	21698628	21699134
1	21699524	21705919
1	21707331	21708790
1	21710301	21711145
1	21711267	21712400
1	21712706	21716085
1	21716236	21721370
1	21722962	21723479
1	21723558	21724503
1	21724947	21725540
1	21725819	21726730
1	21727154	21729214
1	21729392	21729980
1	21731714	21732537
1	21732731	21733586
1	21733808	21737256
1	21739671	21740346
1	21741665	21742517
1	21744897	21746697
1	21746791	21749411
1	21750126	21750895
1	21750980	21752842
1	21753001	21753783
1	21753879	21756143
1	22056078	22056360
1	22056748	22057207
1	22057333	22058464
1	22059912	22060553
1	22064291	22065241
1	22065417	22066273
1	22066830	22068066
1	22072303	22072739
1	22074154	22074487
1	22075227	22075577
1	22076191	22076719
1	22077907	22084271
1	22085691	22089646
1	22090604	22091742
1	22092173	22094189
1	22094541	22099850
1	22100183	22101264
1	22101865	22102761
1	22103048	22104589
1	22105146	22106141
1	22106226	22106717
1	22108227	22109796
1	22111190	22115503
1	22116089	22116814
1	22117691	22118399
1	22118479	22122211
1	22501476	22502661
1	22504449	22504784
1	22506018	22510930
1	22511116	22513691
1	22513769	22522734
1	22523309	22528378
1	22528622	22530122
1	23044262	23044824
1	23050682	23051699
1	23057976	23058790
1	23059449	23061438
1	23063357	23064732
1	23065974	23066872
1	23068878	23070358
1	23071485	23072173
1	23072255	23073029
1	23073109	23073776
1	23077162	23077644
1	23078003	23079666
1	23079752	23082492
1	23082643	23083514
1	23083687	23085922
1	23086019	23087061
1	23090466	23091468
1	23092467	23092833
1	23094036	23094379
1	23280637	23282538
1	23282760	23284132
1	23296990	23298538
1	23299779	23300414
1	23300862	23301146
1	23301981	23302477
1	23303201	23304553
1	23304956	23305833
1	23308258	23309467
1	23309573	23313866
1	23314670	23315165
1	23316509	23317911
1	23318254	23318801
1	23319516	23321138
1	23323076	23323677
1	23324146	23324649
1	23325248	23325657
1	23325743	23327671
1	23328071	23328996
1	23329977	23330457
1	23330562	23331261
1	23331514	23331769
1	23331880	23332348
1	23332792	23334054
1	23334349	23334755
1	23335159	23335738
1	23336904	23337886
1	23362295	23363147
1	23506315	23506830
1	23509152	23510693
1	23511271	23512094
1	100008909	100010159
1	100011782	100012404
1	100057198	100058023
1	100058578	100060302
1	100060426	100062854
1	100062944	100064526
1	100067472	100071258
1	100071389	100074814
1	100074981	100075328
1	100075580	100076044
1	100076138	100077084
1	100077192	100079261
1	100079369	100084104
1	100086691	100087543
1	100092602	100093066
1	100093333	100093647
1	100096740	100097227
1	100099418	100100550
1	100100631	100100945
1	100102093	100103181
1	100103634	100104736
1	100105590	100107788
1	100109703	100110448
1	100112916	100113223
1	100115482	100115850
1	100119300	100120278
1	100120443	100120805
1	100124303	100125160
1	100137006	100138162
1	100138254	100142002
1	100142271	100142990
1	100143123	100144440
1	100144652	100147787
1	100148102	100148362
1	100148994	100149592
1	100199473	100200817
1	100206849	100207317
1	100207936	100208701
1	100209694	100210307
1	100211038	100211545
1	100213120	100215720
1	100228413	100229132
1	100229392	100229932
1	100230164	100231140
1	100231854	100232910
1	100233276	100233694
1	100236938	100237386
1	100238592	100239389
1	100267841	100269253
1	100269359	100282302
1	100282663	100283799
1	100284040	100285720
1	100285802	100286411
1	100286568	100288768
1	100288993	100293580
1	100293682	100294306
1	100294612	100295681
1	100362717	100363462
1	100365217	100365761
1	100377514	100378158
1	100379591	100380060
1	100390724	100392308
1	100424956	100425465
1	100439404	100440448
1	100446692	100447311
1	100451103	100451656
1	100456825	100457247
1	100462723	100463598
1	100466133	100466790
1	100467589	100469253
1	100485506	100487045
1	100488668	100489102
1	100490444	100491059
1	100494176	100494615
1	100494844	100496299
1	100496926	100500709
1	100500917	100501943
1	100502360	100502694
1	100505532	100506240
1	100899065	100900113
1	100906050	100907650
1	100908193	100908701
1	100908795	100910370
1	100910813	100911926
1	100912009	100913097
1	100913180	100915032
1	100915345	100916025
1	100916203	100916952
1	100917994	100919138
1	100924220	100924964
1	100925147	100925726
1	100925828	100927277
1	100965736	100968002
1	100974767	100975739
1	100989756	100990351
1	103527752	103528194
1	103528905	103529457
1	103529654	103530188
1	103532797	103533326
1	103533771	103544717
1	103544871	103546035
1	103546129	103553454
1	103553583	103554448
1	103554983	103555247
1	103555402	103556382
1	103556872	103557599
1	107570155	107572533
1	107572707	107574371
1	107577364	107579041
1	107579760	107580396
1	107594619	107596697
1	107599108	107599431
1	107599921	107601241
1	107601384	107601859
1	107608200	107609028
1	107615950	107616994
1	107617085	107617529
1	107621291	107621923
1	107638586	107638993
1	107641228	107642809
1	107662447	107662945
1	107664518	107665867
1	107667904	107668254
1	107674556	107675034
1	107683013	107683639
1	107696789	107697256
1	107698157	107698611
1	107699253	107699683
1	107701932	107702605
1	107702859	107703719
1	107704234	107705044
1	107705916	107706526
1	107724310	107724809
1	107724996	107725992
1	107727483	107728216
1	107728541	107729724
1	107732148	107733049
1	107739123	107740388
1	107740587	107741544
1	107743500	107744467
1	107745191	107746076
1	107747515	107748152
1	107748696	107751820
1	107752749	107757721
1	107757964	107758634
1	107758922	107759564
1	107759783	107761289
1	107762169	107762606
1	107762840	107763982
1	107764120	107766801
1	107766953	107769761
1	107769916	107770744
1	107771337	107772119
1	107772435	107772977
1	107774106	107774524
1	107777433	107777765
1	107778446	107779010
1	107821240	107822240
1	108071444	108071933
1	108133465	108133879
1	108133957	108134692
1	108135470	108139485
1	108143406	108144139
1	108146144	108147145
1	108147430	108151207
1	108152036	108152827
1	108152934	108155241
1	108155599	108156452
1	108156614	108157083
1	108157241	108157804
1	108158795	108159426
1	108160013	108160369
1	108160659	108161298
1	108167609	108168572
1	108171235	108171763
1	108172163	108172837
1	108173068	108173596
1	108174591	108175680
1	108177697	108178104
1	108179292	108180313
1	108180393	108181926
1	108183975	108185327
1	108194181	108195952
1	108196181	108196804
1	108197658	108198057
1	108600523	108600926
1	108601016	108601442
1	108601768	108602657
1	108602895	108603742
1	108603859	108604715
1	108606862	108607354
1	108610289	108610906
1	108612114	108613742
1	108614240	108615519
1	108616335	108616959
1	108620496	108622390
1	108624464	108625388
1	108627277	108630496
1	108630603	108631806
1	108632975	108633536
1	108634003	108636505
1	108649799	108650265
1	108695701	108702474
1	108752133	108755461
1	108755565	108762431
1	108762544	108765816
1	108765927	108769567
1	108769660	108770805
1	108772629	108780201
1	108780830	108786935
1	108787065	108788237
1	108788664	108789941
1	108791600	108792129
1	108792429	108793093
1	108793260	108799751
1	108799831	108800851
1	108801112	108804242
1	108804435	108810868
1	108811159	108812305
1	108898565	108899855
1	108901704	108903719
1	108904730	108906136
1	108906347	108907401
1	108907651	108909699
1	108910440	108910951
1	108911215	108911572
1	108911855	108912381
1	108912795	108913627
1	108914555	108915256
1	108915516	108916002
1	108916547	108917442
1	108917695	108918082
1	108918992	108920487
1	108920663	108921850
1	108922018	108927026
1	108927127	108928049
1	108928205	108929544
1	108929652	108931570
1	108931710	108933146
1	108933428	108936073
1	108936159	108938158
1	108938596	108939054
1	108939485	108940087
1	108941349	108942520
1	108942810	108943882
1	108944174	108944457
1	108970275	108971874
1	108972015	108972833
1	108972912	108975089
1	108976420	108977139
1	108977271	108977877
1	108978730	108979498
1	108979703	108981199
1	108981332	108983536
1	108983745	108984310
1	108984463	108984845
1	108985436	108985893
1	108986415	108987151
1	108987392	108987781
1	108987998	108992206
1	108993915	108994751
1	108994831	108996342
1	108996494	108997092
1	108997947	108998490
1	108998637	108999155
1	108999700	109004757
1	109004854	109005237
1	109005428	109005827
1	109006017	109006560
1	109006704	109007106
1	109008215	109008979
1	109009205	109009923
1	109010148	109014194
1	109014519	109015960
1	109017161	109017519
1	109021869	109022832
1	109022918	109023574
1	109062392	109064906
1	109064984	109066539
1	109067663	109068926
1	109069018	109069521
1	109070381	109070712
1	109070829	109071102
1	109093007	109096943
1	109164475	109165003
1	109173497	109173976
1	109175966	109176429
1	109188969	109190630
1	109190757	109192354
1	109192475	109193883
1	109194341	109194677
1	109197361	109199407
1	109200661	109201567
1	109221158	109221793
1	109224031	109224558
1	109227082	109227543
1	109228272	109231040
1	109231149	109233724
1	109234464	109240267
1	109308309	109312484
1	109312637	109326390
1	109326588	109330338
1	109331080	109331702
1	109332055	109332587
1	109332680	109333334
1	109333543	109342517
1	109342784	109343605
1	109343778	109346698
1	109346868	109348332
1	109348512	109353197
1	109353439	109355528
1	109356063	109356432
1	109356539	109357525
1	109358941	109359421
1	109364475	109367550
1	109400865	109401727
1	109401891	109403233
1	109406689	109413316
1	109413424	109415471
1	109416470	109417072
1	109417995	109418705
1	109420120	109421409
1	109495314	109502442
1	109576044	109576464
1	109577354	109578394
1	109578992	109585832
1	109586099	109590376
1	109590677	109594004
1	109594108	109595395
1	109595622	109596241
1	109596391	109598446
1	109598718	109599578
1	109602901	109603495
1	109605849	109606244
1	109624756	109633334
1	109917223	109918402
1	109918995	109919844
1	109920324	109921278
1	109921883	109926523
1	109926906	109927440
1	109928325	109930289
1	109991440	109991874
1	110009060	110023802
1	110024192	110025184
1	110038150	110059855
1	110060408	110061564
1	110223164	110224055
1	110340730	110342358
1	110346581	110347911
1	110373019	110373526
1	110393793	110395727
1	110396655	110397125
1	110398414	110399157
1	110399314	110406198
1	110877174	110878497
1	110879132	110879527
1	110880653	110881939
1	110891109	110901049
1	110901276	110902469
1	110902610	110904338
1	110948481	110950085
1	110952506	110952797
1	111114570	111120278
1	111122922	111123366
1	111123461	111127379
1	111129992	111130692
1	111130823	111131519
1	111135058	111136570
1	111137911	111138628
1	111145308	111146023
1	111147721	111149163
1	111149260	111150749
1	111151210	111151901
1	111152268	111153595
1	111155558	111155988
1	111157573	111158289
1	111159210	111160838
1	111161370	111162331
1	111163052	111163504
1	111164101	111164452
